product_id,product_code,product_name,category_id,velocity_class_id,avg_retail_price,weight_lbs,shelf_life_days,supplier_id
3903,GROC-1153,Bedding Set Queen v488,7,2,5.99,12.98,52,35
3904,GROC-1154,Doll Fashion v488,7,2,3.99,26.27,35,10
3905,GROC-1155,Ice Melt Bag v489,7,1,8.99,18.48,8,5
3906,GROC-1156,Bluetooth Speaker v489,7,2,12.99,16.21,43,3
3907,GROC-1157,Skateboard Pro v489,7,1,8.99,38.10,20,30
3908,GROC-1158,Running Shoes v489,7,1,8.99,36.06,21,8
3909,GROC-1159,Running Shoes v489,7,1,3.99,3.31,12,33
3910,GROC-1160,Building Blocks v489,7,2,5.99,8.14,17,8
3911,GROC-1161,Mouse Wireless v489,7,1,12.99,38.17,56,3
3912,GROC-1162,Gloves Winter v489,7,2,8.99,9.27,30,27
3913,GROC-1163,Scarf Wool v490,7,2,8.99,21.76,54,34
3914,GROC-1164,Perfume Womens v490,7,2,3.99,45.59,13,34
3915,GROC-1165,Eye Cream v490,7,1,8.99,48.06,40,3
3916,GROC-1166,Toy Car Remote v490,7,2,12.99,44.35,14,32
3917,GROC-1167,Mirror Wall v490,7,1,12.99,3.66,16,10
3918,GROC-1168,Perfume Womens v490,7,2,8.99,19.30,20,14
3919,GROC-1169,Halloween Costume v490,7,2,12.99,29.80,13,19
3920,GROC-1170,Toy Car Remote v490,7,1,3.99,11.80,43,24
3921,GROC-1171,Jeans Classic Blue v491,7,2,5.99,21.76,10,12
3922,GROC-1172,Winter Jacket v491,7,1,12.99,46.95,43,2
3923,GROC-1173,Sweatshirt Hoodie v491,7,2,5.99,38.39,42,23
3924,GROC-1174,T-Shirt Cotton v491,7,1,3.99,27.02,27,29
3925,GROC-1175,Running Shoes Pro v491,7,2,12.99,43.48,38,19
3926,GROC-1176,Gloves Winter v491,7,1,12.99,27.19,10,27
3927,GROC-1177,Vacuum Upright v491,7,1,8.99,42.44,31,13
3928,GROC-1178,Blender Smoothie v491,7,2,5.99,21.02,9,1
3929,GROC-1179,Plush Toy v492,7,1,12.99,37.67,34,28
3930,GROC-1180,Deodorant Antiperspirant v492,7,1,1.99,23.08,34,33
3931,GROC-1181,Cologne Mens v492,7,2,3.99,10.60,53,30
3932,GROC-1182,Monitor 27in v492,7,2,8.99,29.92,30,4
3933,GROC-1183,Tablet 10in v492,7,1,5.99,23.55,35,22
3934,GROC-1184,Costume Mask v492,7,1,12.99,26.55,58,21
3935,GROC-1185,Costume Mask v492,7,1,3.99,18.95,29,21
3936,GROC-1186,Wireless Earbuds v492,7,1,3.99,21.18,15,20
3937,GROC-1187,Toy Car Remote v493,7,1,1.99,37.08,42,23
3938,GROC-1188,Shampoo Moisturizing v493,7,2,1.99,27.98,24,24
3939,GROC-1189,Swim Goggles v493,7,1,8.99,3.90,20,3
3940,GROC-1190,Power Bank 20000mAh v493,7,1,3.99,48.01,34,1
3941,GROC-1191,Winter Jacket v493,7,1,1.99,19.36,9,16
3942,GROC-1192,Easter Basket v493,7,2,8.99,24.30,57,13
3943,GROC-1193,Pumpkin Decoration v493,7,1,12.99,48.10,55,19
3944,GROC-1194,Cereal Granola v493,7,1,3.99,14.92,33,16
3945,GROC-1195,Peanut Butter v494,7,2,8.99,4.16,39,17
3946,GROC-1196,Yoga Mat v494,7,2,1.99,31.27,19,20
3947,GROC-1197,Bread Whole Wheat v494,7,2,5.99,30.30,44,6
3948,GROC-1198,Easter Basket v494,7,1,1.99,45.60,33,12
3949,GROC-1199,Deodorant Antiperspirant v494,7,2,1.99,22.56,7,4
3950,GROC-1200,Face Mask Sheet v494,7,2,5.99,7.33,54,19
3951,GROC-1201,Baseball Glove v494,7,2,3.99,41.69,58,3
3952,GROC-1202,Plush Toy v494,7,2,8.99,31.79,21,32
3953,GROC-1203,Toy Car Remote v495,7,2,1.99,28.12,14,25
3954,GROC-1204,Coffee Maker v495,7,1,1.99,35.22,30,2
3955,GROC-1205,Halloween Costume v495,7,1,5.99,48.82,41,19
3956,GROC-1206,Serum Vitamin C v495,7,2,1.99,45.52,20,3
3957,GROC-1207,Snow Shovel v495,7,1,12.99,39.74,18,6
3958,GROC-1208,Cap Baseball v495,7,1,5.99,11.75,50,7
3959,GROC-1209,Trading Card Pack v495,7,1,1.99,23.54,7,25
3960,GROC-1210,Shampoo Moisturizing v495,7,1,8.99,48.63,26,29
3961,GROC-1211,Power Bank 20000mAh v496,7,1,8.99,30.88,40,13
3962,GROC-1212,Sunscreen 50+ v496,7,1,12.99,24.21,55,25
3963,GROC-1213,Snow Shovel v496,7,2,8.99,3.83,24,6
3964,GROC-1214,Swim Goggles v496,7,2,5.99,48.25,27,10
3965,GROC-1215,Shorts Summer v496,7,1,12.99,6.85,25,5
3966,GROC-1216,Winter Jacket v496,7,2,8.99,43.18,50,33
3967,GROC-1217,Butter Salted v496,7,1,12.99,17.11,59,26
3968,GROC-1218,Lamp Floor v496,7,2,12.99,40.03,41,22
3969,GROC-1219,Jeans Classic Blue v497,7,1,8.99,32.25,11,16
3970,GROC-1220,Shorts Summer v497,7,1,3.99,18.57,37,26
3971,GROC-1221,Easter Basket v497,7,1,1.99,32.51,20,25
3972,GROC-1222,Serum Vitamin C v497,7,1,8.99,7.39,35,31
3973,GROC-1223,Blender Smoothie v497,7,2,3.99,41.70,34,1
3974,GROC-1224,Eye Cream v497,7,2,3.99,46.74,31,22
3975,GROC-1225,Keyboard Mechanical v497,7,2,12.99,27.42,59,14
3976,GROC-1226,Bread Whole Wheat v497,7,2,1.99,26.40,54,14
3977,GROC-1227,Eye Cream v498,7,2,5.99,42.55,38,33
3978,GROC-1228,Scarf Wool v498,7,1,5.99,43.05,45,8
3979,GROC-1229,Running Shoes v498,7,2,8.99,38.78,12,24
3980,GROC-1230,Coffee Beans v498,7,2,5.99,48.55,32,18
3981,GROC-1231,Polo Shirt v498,7,1,3.99,15.62,40,35
3982,GROC-1232,Wireless Earbuds v498,7,2,1.99,10.87,41,30
3983,GROC-1233,Board Game v498,7,1,8.99,19.27,15,22
3984,GROC-1234,Yogurt Vanilla v498,7,1,8.99,31.81,45,31
3985,GROC-1235,Area Rug 8x10 v499,7,2,12.99,49.11,30,3
3986,GROC-1236,Ice Melt Bag v499,7,1,5.99,21.09,18,5
3987,GROC-1237,Dress Casual v499,7,2,5.99,45.44,51,12
3988,GROC-1238,Gloves Winter v499,7,2,5.99,14.32,54,14
3989,GROC-1239,Face Mask Sheet v499,7,1,8.99,40.90,14,26
3990,GROC-1240,Pasta Box v499,7,1,1.99,38.22,48,22
3991,GROC-1241,Dress Casual v499,7,1,12.99,9.94,33,21
3992,GROC-1242,Olive Oil Extra v499,7,1,8.99,19.89,35,2
3993,GROC-1243,Thanksgiving Centerpiece v500,7,1,8.99,39.55,42,8
3994,GROC-1244,Perfume Womens v500,7,2,8.99,10.09,27,13
3995,GROC-1245,Baseball Glove v500,7,1,1.99,11.06,44,2
3996,GROC-1246,Cereal Granola v500,7,2,1.99,19.40,49,32
3997,GROC-1247,Bicycle Mountain v500,7,2,5.99,1.60,43,31
3998,GROC-1248,Ice Melt Bag v500,7,1,12.99,34.11,29,18
3999,GROC-1249,Shorts Summer v500,7,1,12.99,43.10,19,14
4000,GROC-1250,Eggs Dozen v500,7,1,1.99,41.83,59,5
4001,GROC-1251,Shampoo Moisturizing v501,7,2,5.99,8.87,23,11
4002,GROC-1252,Ice Melt Bag v501,7,1,1.99,24.71,31,19
4003,GROC-1253,Ice Melt Bag v501,7,1,5.99,47.28,35,22
4004,GROC-1254,Pillow Memory Foam v501,7,1,5.99,15.56,34,22
4005,GROC-1255,Soccer Ball v501,7,1,1.99,38.68,46,10
4006,GROC-1256,Coffee Beans v501,7,1,5.99,12.11,18,11
4007,GROC-1257,Winter Jacket v501,7,2,3.99,20.78,52,31
4008,GROC-1258,Running Shoes Pro v501,7,2,12.99,27.46,34,11
4009,GROC-1259,Skateboard Pro v502,7,2,12.99,16.80,42,17
4010,GROC-1260,Ornament Pack v502,7,2,8.99,2.72,19,2
4011,GROC-1261,Plush Toy v502,7,1,8.99,9.32,24,6
4012,GROC-1262,Curtains Blackout v502,7,1,12.99,39.64,47,2
4013,GROC-1263,Sunscreen 50+ v502,7,1,3.99,12.23,58,14
4014,GROC-1264,Lip Balm SPF v502,7,2,12.99,16.56,50,10
4015,GROC-1265,Cheese Cheddar v502,7,2,3.99,3.63,50,27
4016,GROC-1266,Lego Set Large v502,7,1,3.99,7.18,14,6
4017,GROC-1267,Milk Whole 1gal v503,7,2,5.99,8.91,30,9
4018,GROC-1268,Deodorant Antiperspirant v503,7,1,8.99,24.26,40,34
4019,GROC-1269,Curtains Blackout v503,7,2,12.99,38.52,54,19
4020,GROC-1270,Skateboard Pro v503,7,1,8.99,1.93,22,3
4021,GROC-1271,Jeans Classic Blue v503,7,2,1.99,3.83,19,32
4022,GROC-1272,Eye Cream v503,7,1,1.99,32.38,8,4
4023,GROC-1273,Sweatshirt Hoodie v503,7,1,5.99,19.19,48,10
4024,GROC-1274,Bicycle Mountain v503,7,1,3.99,33.24,39,11
4025,GROC-1275,Yoga Mat v504,7,2,1.99,49.15,16,20
4026,GROC-1276,Shampoo Moisturizing v504,7,2,5.99,21.40,11,21
4027,GROC-1277,Clock Digital v504,7,2,1.99,8.87,29,11
4028,GROC-1278,Thanksgiving Centerpiece v504,7,1,8.99,37.50,48,27
4029,GROC-1279,Curtains Blackout v504,7,2,3.99,30.62,38,12
4030,GROC-1280,Kite Sports v504,7,1,8.99,12.86,36,20
4031,GROC-1281,Pasta Box v504,7,1,12.99,39.71,42,1
4032,GROC-1282,Cereal Granola v504,7,1,5.99,19.20,59,16
4033,GROC-1283,Lip Balm SPF v505,7,1,3.99,32.39,49,11
4034,GROC-1284,Laptop Pro 15 v505,7,1,12.99,38.48,20,27
4035,GROC-1285,Perfume Womens v505,7,1,12.99,1.87,45,5
4036,GROC-1286,Smartphone X12 v505,7,2,12.99,39.11,45,18
4037,GROC-1287,Dumbbells Set v505,7,2,3.99,21.60,55,34
4038,GROC-1288,Action Figure Set v505,7,1,5.99,24.75,20,30
4039,GROC-1289,Bluetooth Speaker v505,7,1,1.99,11.42,20,6
4040,GROC-1290,Pasta Box v505,7,2,3.99,17.26,23,23
4041,GROC-1291,Cereal Granola v506,7,1,12.99,14.07,49,22
4042,GROC-1292,Jeans Classic Blue v506,7,2,3.99,44.35,50,7
4043,GROC-1293,Smartphone X12 v506,7,1,5.99,6.48,22,32
4044,GROC-1294,Doll Fashion v506,7,2,5.99,34.49,25,20
4045,GROC-1295,Vacuum Upright v506,7,2,1.99,17.60,23,24
4046,GROC-1296,Jeans Classic Blue v506,7,2,1.99,33.45,18,34
4047,GROC-1297,Building Blocks v506,7,2,3.99,4.43,58,30
4048,GROC-1298,Toaster 4-Slice v506,7,2,3.99,39.02,47,10
4049,GROC-1299,Clock Digital v507,7,1,5.99,29.45,9,31
4050,GROC-1300,Milk Whole 1gal v507,7,1,5.99,37.51,33,31
4051,GROC-1301,Yo-Yo Classic v507,7,1,5.99,2.07,55,2
4052,GROC-1302,Coffee Maker v507,7,1,8.99,3.38,45,1
4053,GROC-1303,Smartphone X12 v507,7,2,5.99,29.55,28,28
4054,GROC-1304,Water Bottle Insulated v507,7,2,1.99,49.18,13,27
4055,GROC-1305,Dumbbells Set v507,7,2,3.99,45.48,59,24
4056,GROC-1306,Action Figure Set v507,7,2,8.99,47.83,19,4
4057,GROC-1307,Tablet 10in v508,7,2,5.99,4.32,51,27
4058,GROC-1308,Bicycle Mountain v508,7,2,1.99,48.08,11,5
4059,GROC-1309,Vitamins Multi v508,7,1,1.99,44.81,22,30
4060,GROC-1310,Soccer Ball v508,7,1,1.99,44.74,24,18
4061,GROC-1311,Power Bank 20000mAh v508,7,2,8.99,36.18,42,15
4062,GROC-1312,Shampoo Moisturizing v508,7,1,12.99,43.27,59,1
4063,GROC-1313,Olive Oil Extra v508,7,1,12.99,20.89,36,28
4064,GROC-1314,Dumbbells Set v508,7,2,1.99,2.94,21,22
4065,GROC-1315,Cologne Mens v509,7,1,1.99,29.52,20,11
4066,GROC-1316,Polo Shirt v509,7,1,3.99,45.43,45,4
4067,GROC-1317,Butter Salted v509,7,1,1.99,27.29,50,22
4068,GROC-1318,Running Shoes v509,7,1,5.99,42.77,44,24
4069,GROC-1319,Power Bank 20000mAh v509,7,1,8.99,12.40,48,34
4070,GROC-1320,Winter Jacket v509,7,2,3.99,37.74,45,23
4071,GROC-1321,Lego Set Large v509,7,2,5.99,23.83,43,22
4072,GROC-1322,Kite Sports v509,7,1,5.99,32.44,7,19
4073,GROC-1323,Socks 6-pack v510,7,2,8.99,37.54,39,3
4074,GROC-1324,Fireworks Pack v510,7,1,8.99,2.94,13,23
4075,GROC-1325,Mirror Wall v510,7,2,8.99,28.11,58,19
4076,GROC-1326,Skateboard Pro v510,7,2,3.99,46.02,10,18
4077,GROC-1327,Puzzle 1000pc v510,7,1,5.99,48.76,30,34
4078,GROC-1328,Keyboard Mechanical v510,7,1,1.99,10.10,37,23
4079,GROC-1329,Jeans Classic Blue v510,7,2,5.99,44.56,57,9
4080,GROC-1330,Vacuum Upright v510,7,2,1.99,16.05,58,26
4081,GROC-1331,Deodorant Antiperspirant v511,7,1,12.99,26.54,37,16
4082,GROC-1332,Mirror Wall v511,7,1,1.99,9.68,44,11
4083,GROC-1333,Socks 6-pack v511,7,2,3.99,1.40,54,12
4084,GROC-1334,Running Shoes v511,7,2,1.99,23.12,21,9
4085,GROC-1335,Action Figure Set v511,7,1,8.99,35.48,18,14
4086,GROC-1336,Sweatshirt Hoodie v511,7,1,8.99,29.00,17,28
4087,GROC-1337,Yogurt Vanilla v511,7,1,8.99,44.25,56,3
4088,GROC-1338,Ice Melt Bag v511,7,2,3.99,32.08,28,19
4089,GROC-1339,Yoga Mat v512,7,2,1.99,21.30,17,31
4090,GROC-1340,Toy Car Remote v512,7,1,5.99,11.49,55,2
4091,GROC-1341,Kite Sports v512,7,2,5.99,20.69,36,13
4092,GROC-1342,Yo-Yo Classic v512,7,1,5.99,43.34,15,21
4093,GROC-1343,Milk Whole 1gal v512,7,1,1.99,20.82,51,28
4094,GROC-1344,Soccer Ball v512,7,2,1.99,35.99,56,9
4095,GROC-1345,Pumpkin Decoration v512,7,1,8.99,38.02,9,11
4096,GROC-1346,Monitor 27in v512,7,2,3.99,19.85,16,29
4097,GROC-1347,Baseball Glove v513,7,1,5.99,47.05,21,28
4098,GROC-1348,Power Bank 20000mAh v513,7,1,12.99,33.08,20,7
4099,GROC-1349,Monitor 27in v513,7,1,8.99,35.62,13,23
4100,GROC-1350,USB-C Cable 6ft v513,7,2,1.99,16.12,21,25
4101,GROC-1351,Skateboard Pro v513,7,2,1.99,48.66,59,35
4102,GROC-1352,Jeans Classic Blue v513,7,1,8.99,47.66,31,30
4103,GROC-1353,Peanut Butter v513,7,2,1.99,46.79,14,1
4104,GROC-1354,Puzzle 1000pc v513,7,1,8.99,12.06,14,13
4105,GROC-1355,Trading Card Pack v514,7,1,8.99,46.99,10,22
4106,GROC-1356,Kite Sports v514,7,2,8.99,21.26,16,32
4107,GROC-1357,Milk Whole 1gal v514,7,2,8.99,48.66,50,9
4108,GROC-1358,Smart Watch v514,7,1,3.99,17.14,44,34
4109,GROC-1359,Coffee Maker v514,7,1,8.99,30.84,40,20
4110,GROC-1360,Bluetooth Speaker v514,7,1,1.99,33.38,18,9
4111,GROC-1361,Keyboard Mechanical v514,7,1,5.99,27.96,11,27
4112,GROC-1362,Kite Sports v514,7,2,3.99,20.33,12,19
4113,GROC-1363,Backpack Hiking v515,7,1,5.99,42.37,42,12
4114,GROC-1364,Tennis Racket v515,7,2,12.99,21.54,25,23
4115,GROC-1365,Pasta Box v515,7,2,3.99,14.60,59,34
4116,GROC-1366,Plush Toy v515,7,2,8.99,9.61,17,23
4117,GROC-1367,Running Shoes Pro v515,7,1,3.99,25.53,8,23
4118,GROC-1368,Pasta Box v515,7,1,12.99,1.55,55,21
4119,GROC-1369,Soccer Ball v515,7,2,1.99,21.74,12,27
4120,GROC-1370,Socks 6-pack v515,7,2,1.99,36.12,37,30
4121,GROC-1371,Bicycle Mountain v516,7,2,8.99,38.47,43,4
4122,GROC-1372,Tennis Racket v516,7,2,12.99,1.32,7,35
4123,GROC-1373,Area Rug 8x10 v516,7,1,3.99,3.09,27,7
4124,GROC-1374,Polo Shirt v516,7,2,8.99,43.09,54,6
4125,GROC-1375,Building Blocks v516,7,1,8.99,21.45,50,17
4126,GROC-1376,Shampoo Moisturizing v516,7,1,3.99,4.22,32,34
4127,GROC-1377,Mouse Wireless v516,7,1,5.99,21.10,47,33
4128,GROC-1378,Swim Goggles v516,7,2,8.99,2.20,41,8
4129,GROC-1379,Bluetooth Speaker v517,7,2,12.99,19.78,56,34
4130,GROC-1380,Puzzle 1000pc v517,7,1,5.99,43.19,35,24
4131,GROC-1381,Pillow Memory Foam v517,7,1,12.99,43.89,20,4
4132,GROC-1382,Action Figure Set v517,7,1,5.99,49.14,19,1
4133,GROC-1383,Gloves Winter v517,7,1,3.99,13.17,19,19
4134,GROC-1384,Coffee Maker v517,7,1,8.99,22.55,58,20
4135,GROC-1385,Smart Watch v517,7,2,5.99,45.23,21,7
4136,GROC-1386,Olive Oil Extra v517,7,2,1.99,15.40,14,21
4137,GROC-1387,Toy Car Remote v518,7,1,3.99,32.70,57,11
4138,GROC-1388,Monitor 27in v518,7,1,8.99,2.29,14,3
4139,GROC-1389,Deodorant Antiperspirant v518,7,1,5.99,18.27,35,17
4140,GROC-1390,Board Game v518,7,2,1.99,46.97,52,15
4141,GROC-1391,Running Shoes Pro v518,7,1,12.99,38.11,55,25
4142,GROC-1392,Christmas Tree 6ft v518,7,1,8.99,42.03,21,35
4143,GROC-1393,Lego Set Large v518,7,2,12.99,46.13,12,5
4144,GROC-1394,Tent 4-Person v518,7,2,12.99,7.60,13,1
4145,GROC-1395,Doll Fashion v519,7,1,8.99,36.10,52,24
4146,GROC-1396,New Year Decoration v519,7,2,3.99,9.22,26,29
4147,GROC-1397,Thanksgiving Centerpiece v519,7,2,5.99,12.26,33,33
4148,GROC-1398,Thanksgiving Centerpiece v519,7,1,12.99,42.74,22,33
4149,GROC-1399,Tennis Racket v519,7,1,8.99,25.80,43,12
4150,GROC-1400,Thanksgiving Centerpiece v519,7,1,1.99,46.41,22,22
4151,GROC-1401,Coffee Maker v519,7,2,8.99,45.74,23,17
4152,GROC-1402,Power Bank 20000mAh v519,7,1,12.99,17.62,10,21
4153,GROC-1403,Jeans Classic Blue v520,7,2,12.99,18.56,46,18
4154,GROC-1404,Cologne Mens v520,7,2,8.99,21.68,33,35
4155,GROC-1405,Doll Fashion v520,7,1,3.99,43.21,23,26
4156,GROC-1406,Toy Car Remote v520,7,1,12.99,1.99,32,14
4157,GROC-1407,Doll Fashion v520,7,2,1.99,10.62,45,30
4158,GROC-1408,Lamp Floor v520,7,1,5.99,42.56,13,21
4159,GROC-1409,Smartphone X12 v520,7,1,5.99,4.82,31,20
4160,GROC-1410,Tablet 10in v520,7,1,5.99,20.76,52,21
4161,GROC-1411,Action Figure Set v521,7,2,3.99,29.26,13,4
4162,GROC-1412,Christmas Tree 6ft v521,7,1,3.99,3.76,16,8
4163,GROC-1413,Polo Shirt v521,7,2,1.99,32.20,14,19
4164,GROC-1414,Winter Jacket v521,7,1,12.99,9.01,51,18
4165,GROC-1415,Winter Jacket v521,7,2,8.99,43.87,19,30
4166,GROC-1416,Toaster 4-Slice v521,7,1,3.99,15.01,32,5
4167,GROC-1417,Video Game Controller v521,7,1,1.99,3.29,24,31
4168,GROC-1418,Pasta Box v521,7,1,8.99,28.72,10,12
4169,GROC-1419,Action Figure Set v522,7,1,5.99,12.28,38,26
4170,GROC-1420,Olive Oil Extra v522,7,1,1.99,44.94,26,32
4171,GROC-1421,Swim Goggles v522,7,2,3.99,10.66,28,21
4172,GROC-1422,Sweatshirt Hoodie v522,7,2,1.99,36.50,40,11
4173,GROC-1423,Cap Baseball v522,7,1,3.99,8.17,33,28
4174,GROC-1424,Peanut Butter v522,7,2,1.99,36.87,28,27
4175,GROC-1425,Butter Salted v522,7,2,1.99,18.96,58,13
4176,GROC-1426,Toothbrush Electric v522,7,1,3.99,4.64,46,12
4177,GROC-1427,Water Bottle Insulated v523,7,1,5.99,39.97,28,21
4178,GROC-1428,Baseball Glove v523,7,2,8.99,38.88,13,23
4179,GROC-1429,Ornament Pack v523,7,1,5.99,39.01,51,14
4180,GROC-1430,Jeans Classic Blue v523,7,2,3.99,27.65,57,18
4181,GROC-1431,Lego Set Large v523,7,2,1.99,26.75,31,14
4182,GROC-1432,Video Game Controller v523,7,1,12.99,46.00,15,14
4183,GROC-1433,Snow Shovel v523,7,1,5.99,4.86,44,29
4184,GROC-1434,Webcam HD v523,7,2,3.99,32.90,57,12
4185,GROC-1435,Curtains Blackout v524,7,1,3.99,16.46,11,29
4186,GROC-1436,Thanksgiving Centerpiece v524,7,2,3.99,7.67,21,12
4187,GROC-1437,Serum Vitamin C v524,7,1,12.99,1.69,59,9
4188,GROC-1438,Board Game v524,7,2,5.99,39.24,43,17
4189,GROC-1439,Laptop Pro 15 v524,7,2,12.99,42.51,9,9
4190,GROC-1440,Bicycle Mountain v524,7,2,5.99,27.08,36,33
4191,GROC-1441,Milk Whole 1gal v524,7,1,12.99,10.42,33,14
4192,GROC-1442,Yoga Mat v524,7,1,8.99,11.95,11,28
4193,GROC-1443,Clock Digital v525,7,2,5.99,11.39,25,34
4194,GROC-1444,Peanut Butter v525,7,1,3.99,8.23,11,13
4195,GROC-1445,Cheese Cheddar v525,7,1,5.99,30.44,23,27
4196,GROC-1446,Tent 4-Person v525,7,1,8.99,41.19,12,22
4197,GROC-1447,Baseball Glove v525,7,1,8.99,28.97,30,1
4198,GROC-1448,Valentine Chocolate v525,7,1,3.99,34.21,57,33
4199,GROC-1449,Costume Mask v525,7,2,1.99,10.42,7,22
4200,GROC-1450,Mouse Wireless v525,7,1,8.99,25.77,8,33
4201,GROC-1451,Coffee Maker v526,7,2,5.99,10.23,25,15
4202,GROC-1452,Mouse Wireless v526,7,2,5.99,13.64,25,30
4203,GROC-1453,Coffee Maker v526,7,1,12.99,12.36,51,16
4204,GROC-1454,Pasta Box v526,7,1,8.99,38.10,7,13
4205,GROC-1455,T-Shirt Cotton v526,7,1,1.99,10.42,11,25
4206,GROC-1456,T-Shirt Cotton v526,7,2,5.99,49.61,34,32
4207,GROC-1457,Laptop Pro 15 v526,7,1,12.99,39.67,47,29
4208,GROC-1458,Fireworks Pack v526,7,2,3.99,21.19,32,15
4209,GROC-1459,Plant Pot Ceramic v527,7,2,5.99,7.34,10,34
4210,GROC-1460,Lego Set Large v527,7,1,1.99,11.25,15,5
4211,GROC-1461,Blender Smoothie v527,7,1,3.99,37.30,35,30
4212,GROC-1462,Jeans Classic Blue v527,7,2,12.99,21.25,34,7
4213,GROC-1463,Plant Pot Ceramic v527,7,2,8.99,12.62,21,28
4214,GROC-1464,T-Shirt Cotton v527,7,1,12.99,13.47,58,15
4215,GROC-1465,Ornament Pack v527,7,2,5.99,21.60,44,25
4216,GROC-1466,Coffee Maker v527,7,1,8.99,44.93,37,8
4217,GROC-1467,Mouse Wireless v528,7,1,8.99,5.53,48,10
4218,GROC-1468,Bread Whole Wheat v528,7,1,12.99,32.88,25,6
4219,GROC-1469,Mirror Wall v528,7,1,5.99,41.58,29,9
4220,GROC-1470,Peanut Butter v528,7,1,1.99,32.83,32,4
4221,GROC-1471,Milk Whole 1gal v528,7,1,3.99,34.71,37,2
4222,GROC-1472,Shampoo Moisturizing v528,7,1,1.99,46.19,14,5
4223,GROC-1473,Trading Card Pack v528,7,1,8.99,36.35,36,32
4224,GROC-1474,Plush Toy v528,7,1,1.99,18.15,57,9
4225,GROC-1475,Costume Mask v529,7,2,5.99,35.30,15,35
4226,GROC-1476,Winter Jacket v529,7,2,12.99,9.77,12,26
4227,GROC-1477,Blender Smoothie v529,7,1,12.99,19.29,13,10
4228,GROC-1478,Coffee Beans v529,7,1,12.99,24.93,17,6
4229,GROC-1479,Valentine Chocolate v529,7,1,3.99,28.63,49,23
4230,GROC-1480,Tent 4-Person v529,7,2,3.99,44.97,13,15
4231,GROC-1481,Ice Melt Bag v529,7,2,5.99,29.45,15,13
4232,GROC-1482,Rice Basmati v529,7,1,12.99,43.82,58,5
4233,GROC-1483,Water Bottle Insulated v530,7,1,3.99,18.97,52,8
4234,GROC-1484,Clock Digital v530,7,2,8.99,8.29,12,29
4235,GROC-1485,Kite Sports v530,7,2,5.99,17.00,51,34
4236,GROC-1486,Yoga Mat v530,7,1,12.99,24.04,49,3
4237,GROC-1487,T-Shirt Cotton v530,7,1,8.99,40.83,33,35
4238,GROC-1488,Sweatshirt Hoodie v530,7,2,5.99,1.28,17,20
4239,GROC-1489,Shorts Summer v530,7,2,5.99,8.06,34,10
4240,GROC-1490,Skateboard Pro v530,7,1,5.99,41.13,15,3
4241,GROC-1491,Polo Shirt v531,7,1,12.99,46.05,14,9
4242,GROC-1492,Blender Smoothie v531,7,2,3.99,23.59,52,15
4243,GROC-1493,Perfume Womens v531,7,2,3.99,36.65,28,7
4244,GROC-1494,Soccer Ball v531,7,1,3.99,48.28,50,24
4245,GROC-1495,Christmas Tree 6ft v531,7,1,12.99,35.34,55,1
4246,GROC-1496,Lip Balm SPF v531,7,2,1.99,12.05,23,33
4247,GROC-1497,Wireless Earbuds v531,7,1,8.99,24.67,51,28
4248,GROC-1498,Puzzle 1000pc v531,7,1,1.99,24.75,52,27
4249,GROC-1499,Christmas Tree 6ft v532,7,1,12.99,39.33,37,14
4250,GROC-1500,Milk Whole 1gal v532,7,1,8.99,13.94,29,2
4251,GROC-1501,Bedding Set Queen v532,7,1,5.99,30.10,20,14
4252,GROC-1502,Clock Digital v532,7,2,5.99,30.98,52,13
4253,GROC-1503,Halloween Costume v532,7,2,3.99,29.05,20,28
4254,GROC-1504,USB-C Cable 6ft v532,7,1,5.99,36.73,36,10
4255,GROC-1505,Vitamins Multi v532,7,2,3.99,36.41,47,8
4256,GROC-1506,Costume Mask v532,7,2,12.99,32.61,26,18
4257,GROC-1507,Halloween Costume v533,7,1,1.99,17.71,8,30
4258,GROC-1508,Swim Goggles v533,7,1,8.99,44.17,20,8
4259,GROC-1509,Webcam HD v533,7,1,12.99,19.70,14,23
4260,GROC-1510,Vitamins Multi v533,7,1,12.99,28.11,14,33
4261,GROC-1511,Coffee Maker v533,7,1,12.99,22.89,21,6
4262,GROC-1512,Cologne Mens v533,7,1,3.99,2.52,29,9
4263,GROC-1513,Mirror Wall v533,7,1,12.99,12.49,59,31
4264,GROC-1514,Video Game Controller v533,7,1,3.99,45.22,52,8
4265,GROC-1515,Polo Shirt v534,7,1,8.99,30.90,55,9
4266,GROC-1516,Socks 6-pack v534,7,2,5.99,15.99,10,16
4267,GROC-1517,Milk Whole 1gal v534,7,1,3.99,10.71,28,13
4268,GROC-1518,Toothbrush Electric v534,7,1,3.99,31.15,9,25
4269,GROC-1519,Lamp Floor v534,7,2,5.99,33.42,57,18
4270,GROC-1520,New Year Decoration v534,7,2,5.99,31.51,7,6
4271,GROC-1521,Peanut Butter v534,7,1,12.99,25.92,29,29
4272,GROC-1522,Action Figure Set v534,7,2,8.99,26.44,51,17
4273,GROC-1523,Coffee Maker v535,7,1,12.99,37.86,36,31
4274,GROC-1524,Monitor 27in v535,7,2,8.99,28.10,57,28
4275,GROC-1525,Ornament Pack v535,7,2,5.99,11.41,18,31
4276,GROC-1526,Face Cream Moisturizer v535,7,1,1.99,12.63,53,29
4277,GROC-1527,Eye Cream v535,7,2,1.99,49.12,9,26
